dataset,candidate_id,candidate_source,raw_threshold,raw_expected_cost,raw_pr_auc,raw_roc_auc,raw_brier_score,weights_json,calibrated_threshold,calibrated_expected_cost,calibrated_pr_auc,calibrated_roc_auc,calibrated_brier_score,winner,cost_scenario,selection_split,test_set_used_for_weight_optimization
taiwan,2292,dirichlet_random,0.15,3143.0,0.5623096759278735,0.788113053374167,0.13310434528479861,"{'xgboost': 0.15015512325605312, 'catboost': 0.2900608819612358, 'optuna_best_catboost': 0.29527824802628133, 'random_forest': 0.08972153824210277, 'monotonic_xgboost': 0.17478420851432702}",0.16,3138.0,0.5567552226535291,0.7913084691337996,0.1318531559869443,False,B_FN5_FP1,validation,False
taiwan,551,dirichlet_random,0.15,3143.0,0.5622741137564988,0.7877048980732522,0.13317126325543455,"{'xgboost': 0.21786402318954415, 'catboost': 0.3252556219210973, 'optuna_best_catboost': 0.3525704340467069, 'random_forest': 0.008892454463343628, 'monotonic_xgboost': 0.095417466379308}",0.15,3136.0,0.5559320013332614,0.7912513822209098,0.1318067457157247,False,B_FN5_FP1,validation,False
taiwan,591,dirichlet_random,0.15,3143.0,0.5622593891887022,0.7880374212777115,0.1331238582060141,"{'xgboost': 0.11564224937036077, 'catboost': 0.371377827745027, 'optuna_best_catboost': 0.237655076626957, 'random_forest': 0.06460054085481774, 'monotonic_xgboost': 0.21072430540283757}",0.15,3136.0,0.5544024248393639,0.7912779905277653,0.1318614175574926,False,B_FN5_FP1,validation,False
taiwan,1588,dirichlet_random,0.15,3143.0,0.5621577156370453,0.7879424376853611,0.13312688576687928,"{'xgboost': 0.15935539003344662, 'catboost': 0.2924821497197876, 'optuna_best_catboost': 0.31758592903047117, 'random_forest': 0.03971600999109974, 'monotonic_xgboost': 0.19086052122519484}",0.14,3132.0,0.5558122519885674,0.7911461584619818,0.1318278983112364,False,B_FN5_FP1,validation,False
taiwan,818,dirichlet_random,0.15,3143.0,0.5620953316237481,0.7878882534968557,0.1331856402013273,"{'xgboost': 0.10284364963955392, 'catboost': 0.5657650536503755, 'optuna_best_catboost': 0.07669763734432507, 'random_forest': 0.0277888812832733, 'monotonic_xgboost': 0.22690477808247217}",0.17,3140.0,0.5543090358056402,0.7911180987929343,0.13187054934421422,False,B_FN5_FP1,validation,False
taiwan,2993,dirichlet_random,0.15,3143.0,0.5620354970562595,0.7875718565389753,0.13318059830803178,"{'xgboost': 0.044655452895124806, 'catboost': 0.32366993197692656, 'optuna_best_catboost': 0.4141033927756071, 'random_forest': 0.03889912345765581, 'monotonic_xgboost': 0.1786720988946857}",0.17,3132.0,0.5551049437327896,0.790550293650887,0.13192881258669661,False,B_FN5_FP1,validation,False
taiwan,3003,dirichlet_random,0.15,3143.0,0.5618019513428053,0.7877224756820232,0.13317456743265277,"{'xgboost': 0.0940629149026807, 'catboost': 0.41881311735320637, 'optuna_best_catboost': 0.25998802838640533, 'random_forest': 0.003140263795980318, 'monotonic_xgboost': 0.2239956755617272}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1589,dirichlet_random,0.15,3143.0,0.5616676450857314,0.7879314718376875,0.1331265885869266,"{'xgboost': 0.17829604353017955, 'catboost': 0.277314977669737, 'optuna_best_catboost': 0.2841771146287437, 'random_forest': 0.008237284442951255, 'monotonic_xgboost': 0.25197457972838855}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2476,dirichlet_random,0.15,3144.0,0.5625922475187988,0.787109517049555,0.1333352211142172,"{'xgboost': 0.14429102861841395, 'catboost': 0.7820661071525928, 'optuna_best_catboost': 0.06231533298882177, 'random_forest': 0.005245160713269205, 'monotonic_xgboost': 0.006082370526902431}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2261,dirichlet_random,0.15,3144.0,0.5624560058542308,0.7877929473795737,0.13313614264861712,"{'xgboost': 0.09184886533386112, 'catboost': 0.10580834314100789, 'optuna_best_catboost': 0.5135823597721471, 'random_forest': 0.05387877614347201, 'monotonic_xgboost': 0.2348816556095119}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2802,dirichlet_random,0.15,3144.0,0.5622611003607676,0.7874794531460776,0.13327509968098905,"{'xgboost': 0.024122973086775135, 'catboost': 0.7577759781332907, 'optuna_best_catboost': 0.02593355949870241, 'random_forest': 0.055451385080052096, 'monotonic_xgboost': 0.13671610420117952}",,,,,,False,B_FN5_FP1,validation,False
taiwan,871,dirichlet_random,0.15,3144.0,0.5622532512213142,0.7880472582881248,0.1331119663654221,"{'xgboost': 0.11187072878214759, 'catboost': 0.2871791439558585, 'optuna_best_catboost': 0.30018589532432044, 'random_forest': 0.06295922494247849, 'monotonic_xgboost': 0.23780500699519494}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1617,dirichlet_random,0.15,3144.0,0.5622352725092703,0.787480581983338,0.13318710583328358,"{'xgboost': 0.03063332989410835, 'catboost': 0.1794776089069847, 'optuna_best_catboost': 0.5520345090030226, 'random_forest': 0.043310474792789155, 'monotonic_xgboost': 0.1945440774030951}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1270,dirichlet_random,0.15,3144.0,0.5622070551639613,0.787882448048087,0.133123475840813,"{'xgboost': 0.21549575215716288, 'catboost': 0.1890523879089076, 'optuna_best_catboost': 0.37394795685336335, 'random_forest': 0.01129147212040465, 'monotonic_xgboost': 0.21021243096016148}",,,,,,False,B_FN5_FP1,validation,False
taiwan,738,dirichlet_random,0.15,3144.0,0.562197368944083,0.7880169409445561,0.13311987598879485,"{'xgboost': 0.07211819993012528, 'catboost': 0.3078531675051024, 'optuna_best_catboost': 0.3208857666485016, 'random_forest': 0.09385966241880889, 'monotonic_xgboost': 0.20528320349746187}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2274,dirichlet_random,0.15,3144.0,0.5619845598015996,0.7879946867242773,0.13314258145314,"{'xgboost': 0.06608412489510512, 'catboost': 0.42145131099956284, 'optuna_best_catboost': 0.19988427935486883, 'random_forest': 0.04866333996745572, 'monotonic_xgboost': 0.2639169447830075}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1085,dirichlet_random,0.15,3144.0,0.5618178064506322,0.78803403476593,0.13313027457367144,"{'xgboost': 0.09803249331417371, 'catboost': 0.3596336839374609, 'optuna_best_catboost': 0.20354256193144832, 'random_forest': 0.029567931306982, 'monotonic_xgboost': 0.3092233295099351}",,,,,,False,B_FN5_FP1,validation,False
taiwan,305,dirichlet_random,0.15,3145.0,0.5625482929447001,0.7879063148930242,0.13313434994470033,"{'xgboost': 0.17290339344852068, 'catboost': 0.2698905369558834, 'optuna_best_catboost': 0.3693389633444199, 'random_forest': 0.05995024594297733, 'monotonic_xgboost': 0.12791686030819865}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2758,dirichlet_random,0.15,3145.0,0.5625363680032887,0.7877484389390155,0.13313728969319386,"{'xgboost': 0.19113341810089954, 'catboost': 0.11235868184522978, 'optuna_best_catboost': 0.47959417200698257, 'random_forest': 0.009158789777827634, 'monotonic_xgboost': 0.20775493826906033}",,,,,,False,B_FN5_FP1,validation,False
taiwan,9,dirichlet_random,0.15,3145.0,0.5624936973545206,0.7877386019286023,0.13315028003655524,"{'xgboost': 0.20423267788821203, 'catboost': 0.19822941781092396, 'optuna_best_catboost': 0.4392515132217516, 'random_forest': 0.011148142361336029, 'monotonic_xgboost': 0.14713824871777614}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2013,dirichlet_random,0.15,3145.0,0.5624869168386195,0.7875794358748673,0.1332468511218685,"{'xgboost': 0.293855172675623, 'catboost': 0.6140707178768599, 'optuna_best_catboost': 0.0799556573668651, 'random_forest': 0.00840307852688554, 'monotonic_xgboost': 0.003715373553766681}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1292,dirichlet_random,0.15,3145.0,0.5624615320803794,0.7879222798771373,0.13315789665333574,"{'xgboost': 0.17043247156108093, 'catboost': 0.4514538066042793, 'optuna_best_catboost': 0.2128445892411198, 'random_forest': 0.06036434461301659, 'monotonic_xgboost': 0.10490478798050334}",,,,,,False,B_FN5_FP1,validation,False
taiwan,509,dirichlet_random,0.15,3145.0,0.5624361964674668,0.7876576481707757,0.13323337695321164,"{'xgboost': 0.028745262269475665, 'catboost': 0.6800821496520876, 'optuna_best_catboost': 0.05599422228641355, 'random_forest': 0.05462075685194064, 'monotonic_xgboost': 0.18055760894008263}",,,,,,False,B_FN5_FP1,validation,False
taiwan,748,dirichlet_random,0.15,3145.0,0.5623540966620985,0.7880262941675721,0.1331595156151747,"{'xgboost': 0.003819965524961639, 'catboost': 0.56059171909515, 'optuna_best_catboost': 0.09029724082938248, 'random_forest': 0.11613873202467809, 'monotonic_xgboost': 0.2291523425258277}",,,,,,False,B_FN5_FP1,validation,False
taiwan,210,dirichlet_random,0.15,3145.0,0.5623468823212707,0.787593626971857,0.133176144290626,"{'xgboost': 0.05405025592109624, 'catboost': 0.2712275134321578, 'optuna_best_catboost': 0.46375938370268077, 'random_forest': 0.07400259562890849, 'monotonic_xgboost': 0.13696025131515685}",,,,,,False,B_FN5_FP1,validation,False
taiwan,68,dirichlet_random,0.15,3145.0,0.5623234214425652,0.7881864277961016,0.13310199800322906,"{'xgboost': 0.055793969751391406, 'catboost': 0.33071198849038247, 'optuna_best_catboost': 0.25652137660296065, 'random_forest': 0.11954638403701866, 'monotonic_xgboost': 0.2374262811182469}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2820,dirichlet_random,0.15,3145.0,0.5623190191411743,0.7873756001181087,0.13320718458755654,"{'xgboost': 0.09957345200637892, 'catboost': 0.22083111651823178, 'optuna_best_catboost': 0.5423870432690102, 'random_forest': 0.0103765364180555, 'monotonic_xgboost': 0.12683185178832349}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1282,dirichlet_random,0.15,3145.0,0.5622917841584327,0.7871185477476391,0.1333168108038823,"{'xgboost': 0.03660492734302164, 'catboost': 0.7810409124047526, 'optuna_best_catboost': 0.08437013296405621, 'random_forest': 0.09635498589419172, 'monotonic_xgboost': 0.0016290413939777087}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1961,dirichlet_random,0.15,3145.0,0.5622767393016425,0.7880827360305988,0.13310090281733986,"{'xgboost': 0.15440710204341668, 'catboost': 0.2217308341105651, 'optuna_best_catboost': 0.33727403202539824, 'random_forest': 0.06471946829621125, 'monotonic_xgboost': 0.22186856352440873}",,,,,,False,B_FN5_FP1,validation,False
taiwan,478,dirichlet_random,0.15,3145.0,0.5622620416107227,0.7879503395461849,0.13316306659133065,"{'xgboost': 0.10195905354700541, 'catboost': 0.5117467591314768, 'optuna_best_catboost': 0.13210356374654647, 'random_forest': 0.04728862777952915, 'monotonic_xgboost': 0.20690199579544233}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2896,dirichlet_random,0.15,3145.0,0.5622275970388724,0.7874865486945724,0.13322389134242946,"{'xgboost': 0.14331594288315294, 'catboost': 0.5055978143648059, 'optuna_best_catboost': 0.26149690858126673, 'random_forest': 0.00163302640370524, 'monotonic_xgboost': 0.08795630776706923}",,,,,,False,B_FN5_FP1,validation,False
taiwan,436,dirichlet_random,0.15,3145.0,0.5622148555866198,0.7880372600152457,0.1331203466562373,"{'xgboost': 0.1294219239317988, 'catboost': 0.35381268694411383, 'optuna_best_catboost': 0.26291414218638315, 'random_forest': 0.08112190129809542, 'monotonic_xgboost': 0.17272934563960876}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1437,dirichlet_random,0.15,3145.0,0.56206513521863,0.7873441539372795,0.1332830348035259,"{'xgboost': 0.009131845213279964, 'catboost': 0.7065324037026485, 'optuna_best_catboost': 0.1026207386445185, 'random_forest': 0.009561508829331867, 'monotonic_xgboost': 0.17215350361022133}",,,,,,False,B_FN5_FP1,validation,False
taiwan,10,dirichlet_random,0.15,3145.0,0.5620337305433231,0.7879708198793403,0.13312565162660694,"{'xgboost': 0.01562034243984966, 'catboost': 0.2415078638869101, 'optuna_best_catboost': 0.3839486673421817, 'random_forest': 0.08579992227088257, 'monotonic_xgboost': 0.27312320406017593}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1560,dirichlet_random,0.15,3145.0,0.5620154012469257,0.7869674448171937,0.13332965608423286,"{'xgboost': 0.0002724181902159701, 'catboost': 0.7723535462527249, 'optuna_best_catboost': 0.12483851049933684, 'random_forest': 0.09001971571898162, 'monotonic_xgboost': 0.012515809338740502}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1446,dirichlet_random,0.15,3145.0,0.5620061539258108,0.7879964606114008,0.13313298659469278,"{'xgboost': 0.20208891013942235, 'catboost': 0.3623008287695979, 'optuna_best_catboost': 0.22727223557740947, 'random_forest': 0.02843278841659332, 'monotonic_xgboost': 0.1799052370969771}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1035,dirichlet_random,0.15,3145.0,0.5619689455003724,0.7880532249993589,0.13313613790113094,"{'xgboost': 0.05623558318314282, 'catboost': 0.42646981621161384, 'optuna_best_catboost': 0.18400673693857766, 'random_forest': 0.06300934429941482, 'monotonic_xgboost': 0.27027851936725084}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2732,dirichlet_random,0.15,3145.0,0.5619126531435341,0.7872978716095977,0.13326195622306689,"{'xgboost': 0.09720439320953315, 'catboost': 0.6024954307614145, 'optuna_best_catboost': 0.21406536746702248, 'random_forest': 0.0008648251907171859, 'monotonic_xgboost': 0.0853699833713126}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1894,dirichlet_random,0.15,3145.0,0.5618179074403561,0.7876116883680254,0.1331828492725309,"{'xgboost': 0.047930877923053866, 'catboost': 0.37101579550266395, 'optuna_best_catboost': 0.3596278633065055, 'random_forest': 0.022213957324671945, 'monotonic_xgboost': 0.19921150594310472}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2699,dirichlet_random,0.15,3145.0,0.561590737262861,0.7879600152941323,0.13313682525606432,"{'xgboost': 0.1175178075578944, 'catboost': 0.3430892842282543, 'optuna_best_catboost': 0.20443204366819778, 'random_forest': 0.008358075489369163, 'monotonic_xgboost': 0.3266027890562844}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1713,dirichlet_random,0.15,3146.0,0.5629120516370888,0.7880441943012748,0.1331428514024057,"{'xgboost': 0.06340577199656221, 'catboost': 0.5126475749172014, 'optuna_best_catboost': 0.10217499436239834, 'random_forest': 0.2775249288058401, 'monotonic_xgboost': 0.04424672991799797}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2858,dirichlet_random,0.15,3146.0,0.5624819119496495,0.7875292832480068,0.13324739796014234,"{'xgboost': 0.15722129067345111, 'catboost': 0.6603722142563889, 'optuna_best_catboost': 0.09818104245169017, 'random_forest': 0.041616030788443004, 'monotonic_xgboost': 0.042609421830027}",,,,,,False,B_FN5_FP1,validation,False
taiwan,209,dirichlet_random,0.15,3146.0,0.5624356957927299,0.7875663736151385,0.13317865341946575,"{'xgboost': 0.17230511292966283, 'catboost': 0.20887208184636805, 'optuna_best_catboost': 0.49420416477506085, 'random_forest': 0.014736033281390202, 'monotonic_xgboost': 0.10988260716751813}",,,,,,False,B_FN5_FP1,validation,False
taiwan,395,dirichlet_random,0.15,3146.0,0.562288550511895,0.7872180466890317,0.1332933458761014,"{'xgboost': 0.062473329822973434, 'catboost': 0.7213311189149791, 'optuna_best_catboost': 0.12386782996463316, 'random_forest': 0.050063040610216, 'monotonic_xgboost': 0.04226468068719834}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2516,dirichlet_random,0.15,3146.0,0.5622882592158565,0.7876500688348835,0.13315791499752175,"{'xgboost': 0.07586695591326803, 'catboost': 0.14384060795361003, 'optuna_best_catboost': 0.530281349715715, 'random_forest': 0.05180889939040506, 'monotonic_xgboost': 0.198202187027002}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1375,dirichlet_random,0.15,3146.0,0.5622194311174347,0.7879951705116746,0.1331379512465109,"{'xgboost': 0.06768313525941047, 'catboost': 0.392443182913661, 'optuna_best_catboost': 0.2394341307602109, 'random_forest': 0.055829743206405325, 'monotonic_xgboost': 0.2446098078603124}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2660,dirichlet_random,0.15,3146.0,0.5621536278102496,0.7877161864458575,0.13315138393472678,"{'xgboost': 0.01650474275822123, 'catboost': 0.024527173762525507, 'optuna_best_catboost': 0.5688897178672178, 'random_forest': 0.04684218747695053, 'monotonic_xgboost': 0.34323617813508495}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2544,dirichlet_random,0.15,3146.0,0.5620992315362444,0.7880233914431878,0.13314033589905305,"{'xgboost': 0.3485192470940673, 'catboost': 0.3831361979117191, 'optuna_best_catboost': 0.14717272214650964, 'random_forest': 0.039287899864816164, 'monotonic_xgboost': 0.08188393298288785}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2597,dirichlet_random,0.15,3146.0,0.5620784214930421,0.7875594393291094,0.13324245105579105,"{'xgboost': 0.046891771173872034, 'catboost': 0.6408605415169997, 'optuna_best_catboost': 0.11124632726961349, 'random_forest': 0.011081071189816976, 'monotonic_xgboost': 0.18992028884969783}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2875,dirichlet_random,0.15,3146.0,0.5620651997288361,0.7879927515746878,0.13314857699016067,"{'xgboost': 0.13138357154423988, 'catboost': 0.45823592547819736, 'optuna_best_catboost': 0.16298550650983343, 'random_forest': 0.041310335123672375, 'monotonic_xgboost': 0.206084661344057}",,,,,,False,B_FN5_FP1,validation,False
taiwan,285,dirichlet_random,0.15,3146.0,0.5620615472202147,0.7874020471624982,0.13324575232628652,"{'xgboost': 0.08943186789919362, 'catboost': 0.6225001845967655, 'optuna_best_catboost': 0.18174538733717402, 'random_forest': 0.09907875956685855, 'monotonic_xgboost': 0.007243800600008268}",,,,,,False,B_FN5_FP1,validation,False
taiwan,674,dirichlet_random,0.15,3146.0,0.5618711054358096,0.7878816417357581,0.13315220689313886,"{'xgboost': 0.16134905162168026, 'catboost': 0.39088595725453684, 'optuna_best_catboost': 0.2147243926417178, 'random_forest': 0.0011676595632963492, 'monotonic_xgboost': 0.23187293891876853}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2351,dirichlet_random,0.15,3147.0,0.5630036034551161,0.7878297152217738,0.1331854377080732,"{'xgboost': 0.03465317647622635, 'catboost': 0.6224316081105562, 'optuna_best_catboost': 0.021477594933576098, 'random_forest': 0.30542209462626074, 'monotonic_xgboost': 0.016015525853380553}",,,,,,False,B_FN5_FP1,validation,False
